treat,non_disc,man_disc,opt_disc,period,round,pair,instruct_pg1_time_prop,instruct_pg1_time_resp,instruct_pg2_time_prop,instruct_pg2_time_resp,risk_lvl_prop,risk_lvl_resp,rat_risk_fl_prop,rat_risk_fl_resp,rat_risk_lvl_prop,rat_risk_lvl_resp,ext_rat_risk_fl_prop,ext_rat_risk_fl_resp,ext_rat_risk_lvl_prop,ext_rat_risk_lvl_resp,risk_stage_time_prop,risk_stage_time_resp,instruct_pg3_time_prop,instruct_pg3_time_resp,instruct_pg4_time_prop,instruct_pg4_time_resp,instruct_pg5_time_prop,instruct_pg5_time_resp,offer,disclose,offer_stage_time,accept,accept_stage_time,reveal_stat_pts_fl,reveal_stat_pts_lvl,reveal_offer_fl,reveal_offer_lvl,prop_know_stat_pts_fl,prd_start_stat_pts,prd_end_stat_pts,term_fl,prd_earn_prop,earn_stage_time_prop,prd_earn_resp,earn_stage_time_resp,rnd_earn_prop,rnd_earn_resp
1,1,0,0,7,1,16,71,85,77,83,8,7,1,1,8,7,1,1,8,7,64,78,61,64,75,70,58,47,60,0,19,0,21,0,,0,,0,100,100,0,0,28,100,28,148,552
1,1,0,0,7,1,17,55,88,81,82,2,7,1,1,2,7,1,1,2,7,52,63,67,70,77,78,57,59,50,0,29,1,29,1,100,1,50,1,100,100,0,50,30,50,29,350,350
1,1,0,0,7,1,18,83,52,117,79,7,6,1,1,7,6,1,1,7,6,95,74,54,54,75,71,56,58,0,0,27,1,25,1,75,1,0,0,50,75,0,100,29,0,30,500,200
1,1,0,0,7,1,19,87,53,109,69,6,7,1,1,6,7,1,1,6,7,85,80,95,49,77,71,57,50,1,0,29,1,21,1,75,1,1,0,50,75,0,99,24,1,28,324,376
1,1,0,0,7,1,20,58,89,75,114,8,4,1,1,8,4,1,1,8,4,73,99,105,55,78,75,60,57,30,0,26,1,29,1,75,1,30,0,50,75,0,70,24,30,29,415,285
1,1,0,0,7,1,21,84,60,105,72,15,7,1,1,15,7,1,1,15,7,75,71,85,54,75,77,57,57,50,0,23,1,28,1,100,1,50,1,100,100,0,50,28,50,30,350,350
1,1,0,0,7,1,22,54,87,80,111,1,8,1,0,1,,1,0,1,,80,78,54,102,76,76,59,62,25,0,25,1,28,1,100,1,25,0,100,100,0,75,20,25,28,375,325
1,1,0,0,7,1,23,73,26,99,78,7,6,1,1,7,6,1,1,7,6,89,40,84,63,75,68,54,52,50,0,27,1,29,1,100,1,50,1,100,100,0,50,28,50,29,500,200
1,1,0,0,7,1,24,56,87,88,91,7,7,1,1,7,7,1,1,7,7,61,85,68,87,74,66,54,72,60,0,21,0,29,0,,0,,1,100,50,0,0,26,100,28,260,440
1,1,0,0,7,1,25,56,86,79,106,4,7,1,1,4,7,1,1,4,7,48,78,68,105,74,92,47,94,30,0,23,1,29,1,100,1,30,1,100,100,0,70,28,30,29,435,265
1,1,0,0,7,1,26,58,56,79,78,4,8,0,1,,8,0,1,,8,61,78,71,71,76,67,55,51,50,0,27,1,19,1,100,1,50,1,100,100,0,50,21,50,29,315,385
1,1,0,0,7,1,27,86,74,90,101,7,9,1,1,7,9,1,1,7,9,85,81,83,81,62,94,56,57,25,0,29,0,28,0,,0,,1,75,25,0,0,28,100,30,255,445
1,1,0,0,7,1,28,73,54,77,74,14,7,1,1,14,7,1,1,14,7,41,70,72,70,56,74,55,57,40,0,20,1,25,1,100,1,40,1,100,100,0,60,26,40,30,400,300
1,1,0,0,7,1,29,69,58,102,103,8,12,1,0,8,,1,0,8,,83,69,77,93,76,92,59,75,40,0,16,0,25,0,,0,,1,100,100,0,0,27,100,27,335,365
1,1,0,0,7,1,30,59,71,78,104,1,5,1,1,1,5,1,1,1,5,75,67,72,85,68,75,51,60,80,0,28,0,22,0,,0,,0,100,100,0,0,26,100,19,30,670
2,0,1,0,7,1,31,82,80,99,86,5,5,1,1,5,5,1,1,5,5,41,57,96,66,75,80,88,55,75,1,28,1,21,1,100,1,75,0,100,100,0,25,26,75,27,80,620
2,0,1,0,7,1,32,87,79,92,88,8,9,0,0,,,1,0,8,,67,48,82,68,104,80,80,57,42,1,24,0,26,0,,1,42,1,100,50,0,0,29,100,28,199,501
2,0,1,0,7,1,33,55,57,88,81,7,8,0,1,,8,0,1,,8,62,67,68,67,77,72,58,56,30,1,25,1,23,1,75,1,30,0,50,75,0,70,23,30,27,110,590
2,0,1,0,7,1,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,,,,170,230
2,0,1,0,7,1,35,83,84,88,88,7,13,0,0,,,0,1,,13,57,41,70,98,83,84,57,55,40,1,29,1,24,1,100,1,40,1,100,100,0,60,24,40,28,315,385
2,0,1,0,7,1,36,65,86,88,87,6,5,1,1,6,5,1,1,6,5,24,44,69,69,82,83,61,59,65,1,23,1,27,1,100,1,65,1,75,100,0,35,26,65,28,190,510
2,0,1,0,7,1,37,87,56,98,90,5,13,1,0,5,,1,1,5,13,32,73,77,79,77,81,53,57,45,1,27,1,23,1,100,1,45,0,100,100,0,55,28,45,27,236,464
2,0,1,0,7,1,38,65,82,83,82,3,15,1,1,3,15,1,1,3,15,43,78,69,71,80,76,52,81,50,1,28,1,28,1,100,1,50,1,100,100,0,50,28,50,30,350,350
2,0,1,0,7,1,39,67,65,83,78,7,6,1,1,7,6,1,1,7,6,80,64,70,70,83,83,60,52,50,1,28,1,16,1,100,1,50,1,75,100,0,50,28,50,30,203,497
2,0,1,0,7,1,40,64,68,80,80,5,8,1,1,5,8,1,1,5,8,55,56,69,68,82,70,56,55,70,1,22,1,25,1,100,1,70,1,100,100,0,30,27,70,28,290,410
2,0,1,0,7,1,41,65,63,87,81,15,6,1,0,15,,1,1,15,7,86,71,70,70,80,79,53,55,30,1,27,0,22,0,,1,30,0,100,50,0,0,28,100,27,160,540
2,0,1,0,7,1,42,66,65,78,90,2,9,1,1,2,9,1,1,2,9,58,69,70,73,82,82,53,58,36,1,26,0,24,0,,1,36,1,100,50,0,0,28,100,26,315,385
2,0,1,0,7,1,43,58,56,81,83,8,4,0,0,,,0,0,,,52,7,68,67,72,83,58,50,35,1,30,0,28,0,,1,35,1,100,50,0,0,22,100,29,285,415
2,0,1,0,7,1,44,58,58,79,83,1,5,1,1,1,5,1,1,1,5,81,74,67,70,81,77,51,40,51,1,27,1,26,1,75,1,51,0,50,75,0,49,23,51,27,249,451
2,0,1,0,7,1,45,58,57,88,85,10,7,0,1,,7,0,1,,7,78,53,68,68,85,78,64,51,50,1,21,1,27,1,100,1,50,1,100,100,0,50,30,50,30,295,405
2,0,1,0,7,1,46,55,56,84,82,5,4,1,1,5,4,1,1,5,4,52,79,67,69,84,84,57,62,100,1,27,1,25,1,100,1,100,1,100,100,0,0,29,100,29,230,470
2,0,1,0,7,1,47,57,58,85,86,7,11,1,1,7,11,1,1,7,11,77,67,67,68,44,84,48,57,50,1,27,1,23,1,100,1,50,1,100,100,0,50,28,50,27,350,350
2,0,1,0,7,1,48,55,54,77,76,7,10,1,0,7,,1,0,7,,59,28,60,62,78,78,53,50,50,1,28,1,27,1,100,1,50,1,100,100,0,50,28,50,29,350,350
2,0,1,0,7,1,49,52,52,77,72,7,10,1,0,7,,1,1,7,11,66,50,61,61,75,79,51,50,50,1,28,1,25,1,100,1,50,1,100,100,0,50,27,50,27,350,350
2,0,1,0,7,1,50,54,54,76,82,5,7,0,1,,7,0,1,,7,57,78,63,59,81,66,53,54,50,1,29,1,26,1,100,1,50,0,75,100,0,50,28,50,28,245,455
2,0,1,0,7,1,51,84,56,92,75,5,6,1,1,5,6,1,1,5,6,91,47,67,62,80,77,57,51,0,1,28,1,4,1,100,1,0,1,75,100,0,100,28,0,27,300,400
2,0,1,0,7,1,52,55,75,83,76,0,7,1,1,0,7,1,1,0,7,97,46,62,62,79,76,56,50,50,1,27,1,29,1,75,1,50,0,50,75,0,50,22,50,28,225,475
2,0,1,0,7,1,53,70,57,90,81,10,6,1,1,10,6,1,1,10,6,41,36,72,60,79,80,56,50,45,1,24,1,21,1,100,1,45,1,100,100,0,55,27,45,27,312,388
2,0,1,0,7,1,54,53,52,79,79,6,7,1,1,6,7,1,1,6,7,44,44,67,67,76,64,50,51,50,1,28,1,23,1,100,1,50,1,75,100,0,50,23,50,29,210,490
2,0,1,0,7,1,55,51,51,79,79,3,8,1,1,3,8,1,1,3,8,62,75,67,67,73,81,52,52,50,1,24,1,28,1,100,1,50,1,75,100,0,50,24,50,27,235,465
2,0,1,0,7,1,56,55,55,79,80,7,5,1,1,7,5,1,1,7,5,38,83,67,67,68,82,52,53,45,1,29,1,27,1,75,1,45,0,50,75,0,55,22,45,27,264,436
2,0,1,0,7,1,57,53,54,80,80,10,8,1,0,10,,1,0,10,,80,44,67,51,85,82,53,70,50,1,30,1,27,1,100,1,50,1,100,100,0,50,30,50,28,350,350
2,0,1,0,7,1,58,55,57,91,79,7,5,1,1,7,5,1,1,7,5,85,91,69,71,78,82,46,46,60,1,28,1,28,1,100,1,60,1,100,100,0,40,28,60,27,240,460
2,0,1,0,7,1,59,58,58,88,87,5,4,1,1,5,4,1,1,5,4,66,71,71,69,83,83,47,51,47,1,24,1,27,1,100,1,47,1,75,100,0,53,30,47,27,288,412
2,0,1,0,7,1,60,83,58,99,94,7,7,1,1,7,7,1,1,7,7,99,62,94,76,84,81,87,46,75,1,28,1,26,1,75,1,75,0,50,75,0,25,24,75,30,140,560
3,0,0,1,7,1,61,57,54,74,73,8,11,1,0,8,,1,0,8,,94,42,69,68,73,71,54,51,50,0,28,1,17,1,100,1,50,0,100,100,0,50,26,50,28,250,450
3,0,0,1,7,1,62,22,54,73,73,4,3,1,1,4,3,1,1,4,3,47,56,67,67,71,65,52,45,55,1,26,1,26,1,100,1,55,1,75,100,0,45,26,55,26,170,530
3,0,0,1,7,1,63,76,55,80,74,9,7,0,1,,7,1,1,10,7,39,77,74,69,71,68,56,51,25,1,9,0,15,0,,1,25,0,100,100,0,0,27,100,27,233,467
3,0,0,1,7,1,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,,,,220,180
3,0,0,1,7,1,65,77,54,73,74,7,15,1,1,7,15,1,1,7,15,65,85,69,69,73,73,51,51,50,1,26,1,28,1,100,1,50,1,100,100,0,50,29,50,29,385,315
3,0,0,1,7,1,66,76,66,88,81,9,9,1,0,9,,1,0,9,,76,53,73,71,69,64,54,57,50,0,26,1,27,1,75,1,50,0,50,75,0,50,26,50,26,240,460
3,0,0,1,7,1,67,52,54,78,81,3,11,1,1,3,11,1,1,3,11,55,34,64,73,66,66,54,54,65,0,24,1,25,1,100,1,65,0,100,100,0,35,21,65,26,219,481
3,0,0,1,7,1,68,63,78,84,78,8,10,1,1,8,10,1,1,8,10,61,85,69,70,70,71,56,55,30,1,19,1,25,1,100,1,30,1,100,100,0,70,21,30,28,310,390
3,0,0,1,7,1,69,87,55,114,77,7,6,1,0,7,,1,0,7,,102,74,69,68,70,68,58,56,50,1,29,1,26,1,100,1,50,1,100,100,0,50,29,50,28,350,350
3,0,0,1,7,1,70,59,67,86,89,8,11,1,1,8,11,1,1,8,11,92,94,66,68,72,68,57,57,0,0,27,1,3,1,50,1,0,0,25,50,0,100,26,0,29,349,351
3,0,0,1,7,1,71,80,56,99,77,3,7,1,1,3,7,1,1,3,7,92,26,77,66,48,71,56,54,50,1,27,1,27,1,100,1,50,1,100,100,0,50,28,50,27,250,450
3,0,0,1,7,1,72,58,55,79,83,1,7,1,1,1,7,1,1,1,7,89,16,68,68,71,60,48,51,50,1,25,1,27,1,100,1,50,1,100,100,0,50,29,50,27,330,370
3,0,0,1,7,1,73,56,87,78,118,3,4,1,1,3,4,1,1,3,4,57,83,68,95,58,73,49,50,55,1,21,1,28,1,100,1,55,1,100,100,0,45,27,55,28,380,320
3,0,0,1,7,1,74,86,58,106,86,15,6,1,0,15,,1,1,15,7,83,42,68,67,71,63,50,47,80,1,26,1,25,1,100,1,80,1,100,100,0,20,28,80,28,120,580
3,0,0,1,7,1,75,56,56,78,78,4,8,1,0,4,,1,0,4,,23,10,64,67,70,72,49,48,20,0,24,1,26,1,75,1,20,0,50,75,0,80,27,20,28,315,385
3,0,0,1,7,1,76,57,55,79,75,2,4,1,1,2,4,1,1,2,4,53,52,68,68,66,41,50,23,50,1,20,0,10,0,,1,50,1,100,100,0,0,23,100,29,290,410
3,0,0,1,7,1,77,72,58,91,90,4,8,0,0,,,1,0,3,,82,48,83,68,61,70,49,49,50,1,27,1,20,1,100,1,50,1,100,100,0,50,27,50,27,350,350
3,0,0,1,7,1,78,54,56,83,82,1,3,0,1,,3,1,1,2,3,66,90,71,71,74,73,59,59,20,1,23,0,29,0,,1,20,1,50,0,1,0,25,0,20,359,241
3,0,0,1,7,1,79,56,86,80,81,2,7,1,1,2,7,1,1,2,7,62,61,68,64,74,67,58,56,50,1,26,0,26,0,,1,50,1,100,50,0,0,25,100,27,320,380
3,0,0,1,7,1,80,55,56,84,84,7,7,1,1,7,7,1,1,7,7,27,95,71,73,68,75,57,60,75,1,25,0,23,0,,1,75,1,75,25,0,0,26,100,28,200,500
3,0,0,1,7,1,81,54,54,85,83,6,9,1,1,6,9,1,1,6,9,37,67,73,73,72,74,58,58,50,1,26,1,25,1,100,1,50,1,100,100,0,50,29,50,29,290,410
3,0,0,1,7,1,82,52,87,75,76,5,6,0,0,,,0,0,,,85,24,70,74,72,70,58,58,60,1,26,1,27,1,100,1,60,1,100,100,0,40,28,60,29,380,320
3,0,0,1,7,1,83,26,78,75,96,7,6,1,1,7,6,1,1,7,6,24,86,65,75,70,74,52,60,60,1,27,1,29,1,75,1,60,0,50,75,0,40,25,60,30,170,530
3,0,0,1,7,1,84,80,54,83,74,8,7,0,1,,7,0,1,,7,74,21,80,66,72,71,59,57,50,1,27,1,26,1,100,1,50,1,100,100,0,50,29,50,27,290,410
3,0,0,1,7,1,85,53,55,79,84,7,8,0,1,,8,1,1,7,8,29,50,70,68,72,61,51,51,0,0,26,1,23,1,75,1,0,0,50,75,0,100,29,0,26,255,445
3,0,0,1,7,1,86,87,55,112,78,8,0,0,1,,0,1,1,9,0,30,62,78,71,72,60,61,51,35,1,24,0,24,0,,1,35,0,100,50,0,0,29,100,29,195,505
3,0,0,1,7,1,87,85,53,117,85,10,6,0,0,,,0,0,,,39,75,75,69,117,65,118,55,1,0,26,1,26,1,100,1,1,1,75,100,0,99,28,1,27,436,264
3,0,0,1,7,1,88,87,52,86,79,11,7,1,1,11,7,1,1,11,7,82,56,80,71,70,67,58,52,40,0,27,0,27,0,,0,,1,75,25,0,0,27,100,28,200,500
3,0,0,1,7,1,89,57,54,83,82,3,9,1,0,3,,1,0,3,,19,20,71,69,66,69,52,50,75,1,26,1,15,1,100,1,75,1,75,100,0,25,25,75,23,80,620
1,1,0,0,8,1,1,59,-8,83,116,3,8,1,0,3,,1,0,3,,64,61,76,66,75,74,55,53,0,0,29,1,22,1,100,1,0,1,75,100,0,100,29,0,27,205,595
1,1,0,0,8,1,2,77,83,84,94,9,7,1,1,9,7,1,1,9,7,64,60,68,91,74,71,55,54,50,0,27,1,29,1,50,1,50,0,25,50,0,50,28,50,28,200,600
1,1,0,0,8,1,3,58,58,79,78,5,8,0,1,,8,0,1,,8,63,66,68,66,72,72,50,54,50,0,25,0,28,0,,0,,0,100,100,0,0,20,100,27,390,410
1,1,0,0,8,1,4,80,71,83,84,6,2,0,1,,2,0,1,,2,51,68,68,73,73,70,55,56,40,0,25,1,28,1,100,1,40,1,100,100,0,60,26,40,25,433,367
1,1,0,0,8,1,5,78,58,98,76,8,4,1,0,8,,1,0,8,,70,52,68,68,69,75,55,55,1,0,24,1,29,1,100,1,1,1,100,100,0,99,28,1,29,636,164
1,1,0,0,8,1,6,56,80,80,89,6,3,1,1,6,3,1,1,6,3,17,67,66,82,64,75,54,69,25,0,24,1,27,1,100,1,25,1,100,100,0,75,28,25,28,450,350
1,1,0,0,8,1,7,86,57,87,90,7,15,1,1,7,15,1,1,7,15,76,90,106,72,69,77,74,57,5,0,29,1,29,1,75,1,5,0,50,75,0,95,26,5,28,470,330
1,1,0,0,8,1,8,53,75,76,90,5,7,1,1,5,7,1,1,5,7,32,85,63,63,62,72,49,79,30,0,25,1,29,1,100,1,30,1,100,100,0,70,29,30,29,484,316
1,1,0,0,8,1,9,86,86,88,90,13,8,1,1,13,8,1,1,13,8,82,39,63,64,68,75,55,55,10,0,22,1,28,1,100,1,10,0,100,100,0,90,26,10,28,410,390
1,1,0,0,8,1,10,53,79,81,88,10,11,0,1,,11,0,1,,11,54,78,67,65,81,74,55,54,50,0,27,1,28,1,100,1,50,1,100,100,0,50,29,50,29,305,495
1,1,0,0,8,1,11,55,87,88,89,3,8,1,0,3,,1,0,3,,25,76,67,74,75,73,55,66,45,0,24,0,28,0,,0,,1,100,50,0,0,28,100,29,345,455
1,1,0,0,8,1,12,63,56,82,72,4,7,1,1,4,7,1,1,4,7,78,45,69,66,71,66,56,56,50,0,29,0,28,0,,0,,1,75,75,0,0,26,100,27,200,600
1,1,0,0,8,1,13,86,56,81,82,8,5,1,0,8,,1,1,8,6,50,16,64,69,68,76,50,59,19,0,29,1,25,1,100,1,19,1,100,100,0,81,27,19,23,341,459
1,1,0,0,8,1,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,170,430
1,1,0,0,8,1,15,64,56,87,76,7,7,0,1,,7,0,1,,7,65,74,67,67,77,77,57,51,43,0,29,1,28,1,100,1,43,1,75,100,0,57,26,43,26,275,525
1,1,0,0,8,1,16,71,85,77,83,8,7,1,1,8,7,1,1,8,7,64,78,61,64,75,70,58,47,61,0,28,0,26,0,,0,,0,100,100,0,0,24,100,29,148,652
1,1,0,0,8,1,17,55,88,81,82,2,7,1,1,2,7,1,1,2,7,52,63,67,70,77,78,57,59,50,0,30,1,28,1,100,1,50,1,100,100,0,50,29,50,29,400,400
1,1,0,0,8,1,18,83,52,117,79,7,6,1,1,7,6,1,1,7,6,95,74,54,54,75,71,56,58,0,0,29,0,29,0,,0,,1,75,75,0,0,26,100,29,500,300
1,1,0,0,8,1,19,87,53,109,69,6,7,1,1,6,7,1,1,6,7,85,80,95,49,77,71,57,50,50,0,27,0,26,0,,0,,1,75,25,0,0,21,100,26,324,476
1,1,0,0,8,1,20,58,89,75,114,8,4,1,1,8,4,1,1,8,4,73,99,105,55,78,75,60,57,20,0,30,0,29,0,,0,,1,75,75,0,0,28,100,29,415,385
1,1,0,0,8,1,21,84,60,105,72,15,7,1,1,15,7,1,1,15,7,75,71,85,54,75,77,57,57,50,0,17,1,27,1,100,1,50,1,100,100,0,50,25,50,28,400,400
1,1,0,0,8,1,22,54,87,80,111,1,8,1,0,1,,1,0,1,,80,78,54,102,76,76,59,62,50,0,28,0,29,0,,0,,1,100,50,0,0,22,100,24,375,425
1,1,0,0,8,1,23,73,26,99,78,7,6,1,1,7,6,1,1,7,6,89,40,84,63,75,68,54,52,25,0,27,1,29,1,100,1,25,1,100,100,0,75,29,25,29,575,225
1,1,0,0,8,1,24,56,87,88,91,7,7,1,1,7,7,1,1,7,7,61,85,68,87,74,66,54,72,30,0,25,1,28,1,75,1,30,0,50,75,0,70,26,30,29,330,470
1,1,0,0,8,1,25,56,86,79,106,4,7,1,1,4,7,1,1,4,7,48,78,68,105,74,92,47,94,50,0,28,1,29,1,100,1,50,1,100,100,0,50,28,50,30,485,315
1,1,0,0,8,1,26,58,56,79,78,4,8,0,1,,8,0,1,,8,61,78,71,71,76,67,55,51,1,0,22,1,27,1,100,1,1,1,100,100,0,99,25,1,29,414,386
1,1,0,0,8,1,27,86,74,90,101,7,9,1,1,7,9,1,1,7,9,85,81,83,81,62,94,56,57,30,0,27,1,27,1,50,1,30,0,25,50,0,70,25,30,28,325,475
1,1,0,0,8,1,28,73,54,77,74,14,7,1,1,14,7,1,1,14,7,41,70,72,70,56,74,55,57,60,0,22,1,27,1,100,1,60,1,100,100,0,40,24,60,28,440,360
1,1,0,0,8,1,29,69,58,102,103,8,12,1,0,8,,1,0,8,,83,69,77,93,76,92,59,75,40,0,5,0,22,0,,0,,0,100,100,0,0,23,100,28,335,465
1,1,0,0,8,1,30,59,71,78,104,1,5,1,1,1,5,1,1,1,5,75,67,72,85,68,75,51,60,90,0,27,0,16,0,,0,,0,100,50,0,0,27,100,28,30,770
2,0,1,0,8,1,31,82,80,99,86,5,5,1,1,5,5,1,1,5,5,41,57,96,66,75,80,88,55,80,1,28,1,25,1,100,1,80,1,100,100,0,20,29,80,29,100,700
2,0,1,0,8,1,32,87,79,92,88,8,9,0,0,,,1,0,8,,67,48,82,68,104,80,80,57,38,1,25,0,24,0,,1,38,0,50,0,1,0,29,0,27,199,501
2,0,1,0,8,1,33,55,57,88,81,7,8,0,1,,8,0,1,,8,62,67,68,67,77,72,58,56,45,1,26,0,18,0,,1,45,1,75,25,0,0,26,100,28,110,690
2,0,1,0,8,1,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,,,,170,230
2,0,1,0,8,1,35,83,84,88,88,7,13,0,0,,,0,1,,13,57,41,70,98,83,84,57,55,45,1,27,1,28,1,100,1,45,1,100,100,0,55,26,45,29,370,430
2,0,1,0,8,1,36,65,86,88,87,6,5,1,1,6,5,1,1,6,5,24,44,69,69,82,83,61,59,65,1,24,0,24,0,,1,65,1,100,100,0,0,25,100,29,190,610
2,0,1,0,8,1,37,87,56,98,90,5,13,1,0,5,,1,1,5,13,32,73,77,79,77,81,53,57,54,1,28,1,26,1,100,1,54,1,100,100,0,46,26,54,28,282,518
2,0,1,0,8,1,38,65,82,83,82,3,15,1,1,3,15,1,1,3,15,43,78,69,71,80,76,52,81,50,1,27,1,28,1,100,1,50,1,100,100,0,50,29,50,30,400,400
2,0,1,0,8,1,39,67,65,83,78,7,6,1,1,7,6,1,1,7,6,80,64,70,70,83,83,60,52,49,1,25,0,27,0,,1,49,1,100,50,0,0,29,100,28,203,597
2,0,1,0,8,1,40,64,68,80,80,5,8,1,1,5,8,1,1,5,8,55,56,69,68,82,70,56,55,30,1,28,1,23,1,100,1,30,1,100,100,0,70,25,30,29,360,440
2,0,1,0,8,1,41,65,63,87,81,15,6,1,0,15,,1,1,15,7,86,71,70,70,80,79,53,55,35,1,28,1,24,1,75,1,35,0,50,75,0,65,22,35,25,225,575
2,0,1,0,8,1,42,66,65,78,90,2,9,1,1,2,9,1,1,2,9,58,69,70,73,82,82,53,58,38,1,27,1,28,1,75,1,38,0,50,75,0,62,26,38,29,377,423
2,0,1,0,8,1,43,58,56,81,83,8,4,0,0,,,0,0,,,52,7,68,67,72,83,58,50,50,1,25,1,28,1,75,1,50,0,50,75,0,50,28,50,27,335,465
2,0,1,0,8,1,44,58,58,79,83,1,5,1,1,1,5,1,1,1,5,81,74,67,70,81,77,51,40,54,1,26,1,23,1,100,1,54,1,75,100,0,46,24,54,28,295,505
2,0,1,0,8,1,45,58,57,88,85,10,7,0,1,,7,0,1,,7,78,53,68,68,85,78,64,51,45,1,28,0,26,0,,1,45,1,100,100,0,0,27,100,28,295,505
2,0,1,0,8,1,46,55,56,84,82,5,4,1,1,5,4,1,1,5,4,52,79,67,69,84,84,57,62,30,1,29,0,27,0,,1,30,1,100,50,0,0,29,100,27,230,570
2,0,1,0,8,1,47,57,58,85,86,7,11,1,1,7,11,1,1,7,11,77,67,67,68,44,84,48,57,50,1,28,1,26,1,100,1,50,1,100,100,0,50,28,50,27,400,400
2,0,1,0,8,1,48,55,54,77,76,7,10,1,0,7,,1,0,7,,59,28,60,62,78,78,53,50,50,1,28,1,26,1,100,1,50,1,100,100,0,50,29,50,29,400,400
2,0,1,0,8,1,49,52,52,77,72,7,10,1,0,7,,1,1,7,11,66,50,61,61,75,79,51,50,50,1,27,1,16,1,100,1,50,1,100,100,0,50,30,50,30,400,400
2,0,1,0,8,1,50,54,54,76,82,5,7,0,1,,7,0,1,,7,57,78,63,59,81,66,53,54,50,1,29,1,26,1,100,1,50,1,100,100,0,50,29,50,28,295,505
2,0,1,0,8,1,51,84,56,92,75,5,6,1,1,5,6,1,1,5,6,91,47,67,62,80,77,57,51,50,1,27,1,28,1,100,1,50,1,100,100,0,50,27,50,24,350,450
2,0,1,0,8,1,52,55,75,83,76,0,7,1,1,0,7,1,1,0,7,97,46,62,62,79,76,56,50,50,1,21,0,27,0,,1,50,1,75,25,0,0,26,100,29,225,575
2,0,1,0,8,1,53,70,57,90,81,10,6,1,1,10,6,1,1,10,6,41,36,72,60,79,80,56,50,44,1,23,1,25,1,100,1,44,1,100,100,0,56,27,44,29,368,432
2,0,1,0,8,1,54,53,52,79,79,6,7,1,1,6,7,1,1,6,7,44,44,67,67,76,64,50,51,50,1,28,1,24,1,100,1,50,1,100,100,0,50,19,50,29,260,540
2,0,1,0,8,1,55,51,51,79,79,3,8,1,1,3,8,1,1,3,8,62,75,67,67,73,81,52,52,48,1,2,0,26,0,,1,48,1,100,50,0,0,22,100,29,235,565
2,0,1,0,8,1,56,55,55,79,80,7,5,1,1,7,5,1,1,7,5,38,83,67,67,68,82,52,53,42,1,28,1,23,1,100,1,42,1,75,100,0,58,22,42,30,322,478
2,0,1,0,8,1,57,53,54,80,80,10,8,1,0,10,,1,0,10,,80,44,67,51,85,82,53,70,50,1,29,1,27,1,100,1,50,1,100,100,0,50,29,50,30,400,400
2,0,1,0,8,1,58,55,57,91,79,7,5,1,1,7,5,1,1,7,5,85,91,69,71,78,82,46,46,100,1,28,1,26,1,100,1,100,1,100,100,0,0,30,100,29,240,560
2,0,1,0,8,1,59,58,58,88,87,5,4,1,1,5,4,1,1,5,4,66,71,71,69,83,83,47,51,38,1,29,0,20,0,,1,38,1,100,100,0,0,29,100,28,288,512
2,0,1,0,8,1,60,83,58,99,94,7,7,1,1,7,7,1,1,7,7,99,62,94,76,84,81,87,46,65,1,29,1,25,1,100,1,65,1,75,100,0,35,27,65,29,175,625
3,0,0,1,8,1,61,57,54,74,73,8,11,1,0,8,,1,0,8,,94,42,69,68,73,71,54,51,25,0,27,0,27,0,,0,,1,100,100,0,0,29,100,28,250,550
3,0,0,1,8,1,62,22,54,73,73,4,3,1,1,4,3,1,1,4,3,47,56,67,67,71,65,52,45,50,0,26,0,28,0,,0,,1,100,100,0,0,28,100,27,170,630
3,0,0,1,8,1,63,76,55,80,74,9,7,0,1,,7,1,1,10,7,39,77,74,69,71,68,56,51,54,0,24,1,23,1,100,1,54,0,100,100,0,46,27,54,29,279,521
3,0,0,1,8,1,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,,,,220,180
3,0,0,1,8,1,65,77,54,73,74,7,15,1,1,7,15,1,1,7,15,65,85,69,69,73,73,51,51,17,0,28,1,26,1,100,1,17,1,100,100,0,83,28,17,28,468,332
3,0,0,1,8,1,66,76,66,88,81,9,9,1,0,9,,1,0,9,,76,53,73,71,69,64,54,57,40,0,19,0,12,0,,0,,1,75,75,0,0,29,100,25,240,560
3,0,0,1,8,1,67,52,54,78,81,3,11,1,1,3,11,1,1,3,11,55,34,64,73,66,66,54,54,45,0,25,1,24,1,100,1,45,1,100,100,0,55,25,45,26,274,526
3,0,0,1,8,1,68,63,78,84,78,8,10,1,1,8,10,1,1,8,10,61,85,69,70,70,71,56,55,30,1,18,1,23,1,100,1,30,1,100,100,0,70,25,30,30,380,420
3,0,0,1,8,1,69,87,55,114,77,7,6,1,0,7,,1,0,7,,102,74,69,68,70,68,58,56,50,1,29,1,26,1,100,1,50,1,100,100,0,50,29,50,28,400,400
3,0,0,1,8,1,70,59,67,86,89,8,11,1,1,8,11,1,1,8,11,92,94,66,68,72,68,57,57,0,0,27,0,29,0,,0,,1,50,50,0,0,27,100,23,349,451
